Namespace(batch_size=1, camera='realsense', checkpoint_path='logs/log_rs_2_MsEF_MsBL_20000_512_0.003/minkuresunet_epoch18.tar', collision_thresh=0.01, dataset_root='/home/guihaiyuan/data/Benchmark/graspnet', log_dir='logs/inference_rs_2_MsEF_MsBL_20000_512_0.003_obs_CD1', num_point=20000, num_workers=30, seed_feat_dim=512, seg_checkpoint_path='logs/log_insseg/checkpoint.tar', voxel_size=0.003, voxel_size_cd=0.01)
Namespace(batch_size=1, camera='realsense', checkpoint_path='logs/log_rs_2_MsEF_MsBL_20000_512_0.003/minkuresunet_epoch18.tar', collision_thresh=0.01, dataset_root='/home/guihaiyuan/data/Benchmark/graspnet', log_dir='logs/inference_rs_2_MsEF_MsBL_20000_512_0.003_obs_CD1', num_point=20000, num_workers=2, seed_feat_dim=512, seg_checkpoint_path='logs/log_insseg/checkpoint.tar', voxel_size=0.003, voxel_size_cd=0.01)
Inferrence batch: 0, total_time: 0.034137s, time: 0.034137s
Inferrence batch: 420, total_time: 10.870519s, time: 0.025433s
Inferrence batch: 421, total_time: 10.895625s, time: 0.025106s
Inferrence batch: 422, total_time: 10.920969s, time: 0.025344s
Inferrence batch: 423, total_time: 10.946163s, time: 0.025193s
Inferrence batch: 424, total_time: 10.971978s, time: 0.025815s
Inferrence batch: 425, total_time: 10.997696s, time: 0.025718s
Inferrence batch: 426, total_time: 11.023110s, time: 0.025414s
Inferrence batch: 427, total_time: 11.048537s, time: 0.025427s
Inferrence batch: 428, total_time: 11.073904s, time: 0.025367s
Inferrence batch: 429, total_time: 11.099483s, time: 0.025579s
Inferrence batch: 430, total_time: 11.124884s, time: 0.025401s
Inferrence batch: 431, total_time: 11.150372s, time: 0.025487s
Inferrence batch: 432, total_time: 11.175763s, time: 0.025391s
Inferrence batch: 433, total_time: 11.201081s, time: 0.025318s
Inferrence batch: 434, total_time: 11.226490s, time: 0.025409s
Inferrence batch: 435, total_time: 11.251763s, time: 0.025273s
Inferrence batch: 436, total_time: 11.277194s, time: 0.025431s
Inferrence batch: 437, total_time: 11.302627s, time: 0.025433s
Inferrence batch: 438, total_time: 11.328045s, time: 0.025417s
Inferrence batch: 439, total_time: 11.353355s, time: 0.025311s
Inferrence batch: 440, total_time: 11.378571s, time: 0.025216s
Inferrence batch: 441, total_time: 11.403944s, time: 0.025373s
Inferrence batch: 442, total_time: 11.429347s, time: 0.025403s
Inferrence batch: 443, total_time: 11.454728s, time: 0.025381s
Inferrence batch: 444, total_time: 11.480148s, time: 0.025420s
Inferrence batch: 445, total_time: 11.505572s, time: 0.025424s
Inferrence batch: 446, total_time: 11.530944s, time: 0.025372s
Inferrence batch: 447, total_time: 11.556340s, time: 0.025396s
Inferrence batch: 448, total_time: 11.581672s, time: 0.025331s
Inferrence batch: 449, total_time: 11.607006s, time: 0.025335s
Inferrence batch: 450, total_time: 11.632245s, time: 0.025239s
Inferrence batch: 451, total_time: 11.657318s, time: 0.025074s
Inferrence batch: 452, total_time: 11.682346s, time: 0.025028s
Inferrence batch: 453, total_time: 11.707441s, time: 0.025095s
Inferrence batch: 454, total_time: 11.732811s, time: 0.025371s
Inferrence batch: 455, total_time: 11.758037s, time: 0.025225s
Inferrence batch: 456, total_time: 11.783273s, time: 0.025236s
Inferrence batch: 457, total_time: 11.808582s, time: 0.025309s
Inferrence batch: 458, total_time: 11.833979s, time: 0.025397s
Inferrence batch: 459, total_time: 11.859287s, time: 0.025307s
Inferrence batch: 460, total_time: 11.884496s, time: 0.025209s
Inferrence batch: 461, total_time: 11.909755s, time: 0.025259s
Inferrence batch: 462, total_time: 11.934906s, time: 0.025151s
Inferrence batch: 463, total_time: 11.960126s, time: 0.025220s
Inferrence batch: 464, total_time: 11.985350s, time: 0.025224s
Inferrence batch: 465, total_time: 12.010663s, time: 0.025312s
Inferrence batch: 466, total_time: 12.035954s, time: 0.025291s
Inferrence batch: 467, total_time: 12.061203s, time: 0.025249s
Inferrence batch: 468, total_time: 12.086338s, time: 0.025136s
Inferrence batch: 469, total_time: 12.111402s, time: 0.025064s
Inferrence batch: 470, total_time: 12.136877s, time: 0.025475s
Inferrence batch: 471, total_time: 12.161994s, time: 0.025116s
Inferrence batch: 472, total_time: 12.187164s, time: 0.025170s
Inferrence batch: 473, total_time: 12.212418s, time: 0.025254s
Inferrence batch: 474, total_time: 12.237659s, time: 0.025241s
Inferrence batch: 475, total_time: 12.262861s, time: 0.025202s
Inferrence batch: 476, total_time: 12.288069s, time: 0.025208s
Inferrence batch: 477, total_time: 12.313221s, time: 0.025152s
Inferrence batch: 478, total_time: 12.338357s, time: 0.025136s
Inferrence batch: 479, total_time: 12.363507s, time: 0.025151s
Inferrence batch: 480, total_time: 12.388627s, time: 0.025120s
Inferrence batch: 481, total_time: 12.413768s, time: 0.025141s
Inferrence batch: 482, total_time: 12.438366s, time: 0.024598s
Inferrence batch: 483, total_time: 12.463041s, time: 0.024675s
Inferrence batch: 484, total_time: 12.488183s, time: 0.025142s
Inferrence batch: 485, total_time: 12.513312s, time: 0.025129s
Inferrence batch: 486, total_time: 12.538396s, time: 0.025084s
Inferrence batch: 487, total_time: 12.563534s, time: 0.025138s
Inferrence batch: 488, total_time: 12.588676s, time: 0.025141s
Inferrence batch: 489, total_time: 12.613792s, time: 0.025116s
Inferrence batch: 490, total_time: 12.638943s, time: 0.025151s
Inferrence batch: 491, total_time: 12.664801s, time: 0.025858s
Inferrence batch: 492, total_time: 12.690001s, time: 0.025201s
Inferrence batch: 493, total_time: 12.714962s, time: 0.024960s
Inferrence batch: 494, total_time: 12.739954s, time: 0.024993s
Inferrence batch: 495, total_time: 12.765020s, time: 0.025066s
Inferrence batch: 496, total_time: 12.790066s, time: 0.025046s
Inferrence batch: 497, total_time: 12.815200s, time: 0.025134s
Inferrence batch: 498, total_time: 12.840252s, time: 0.025052s
Inferrence batch: 499, total_time: 12.865456s, time: 0.025204s
Inferrence batch: 500, total_time: 12.890639s, time: 0.025183s
Inferrence batch: 501, total_time: 12.915838s, time: 0.025199s
Inferrence batch: 502, total_time: 12.941059s, time: 0.025221s
Inferrence batch: 503, total_time: 12.966259s, time: 0.025200s
Inferrence batch: 504, total_time: 12.991285s, time: 0.025026s
Inferrence batch: 505, total_time: 13.016364s, time: 0.025079s
Inferrence batch: 506, total_time: 13.041477s, time: 0.025113s
Inferrence batch: 507, total_time: 13.066558s, time: 0.025080s
Inferrence batch: 508, total_time: 13.091582s, time: 0.025025s
Inferrence batch: 509, total_time: 13.116474s, time: 0.024892s
Inferrence batch: 510, total_time: 13.141414s, time: 0.024940s
Inferrence batch: 511, total_time: 13.166358s, time: 0.024944s
Inferrence batch: 512, total_time: 13.191467s, time: 0.025108s
Inferrence batch: 513, total_time: 13.216563s, time: 0.025096s
Inferrence batch: 514, total_time: 13.241678s, time: 0.025115s
Inferrence batch: 515, total_time: 13.266782s, time: 0.025105s
Inferrence batch: 516, total_time: 13.291829s, time: 0.025047s
Inferrence batch: 517, total_time: 13.317121s, time: 0.025292s
Inferrence batch: 518, total_time: 13.342448s, time: 0.025327s
Inferrence batch: 519, total_time: 13.367692s, time: 0.025244s
Inferrence batch: 520, total_time: 13.393333s, time: 0.025641s
Inferrence batch: 521, total_time: 13.418678s, time: 0.025345s
Inferrence batch: 522, total_time: 13.444038s, time: 0.025360s
Inferrence batch: 523, total_time: 13.469393s, time: 0.025355s
Inferrence batch: 524, total_time: 13.495125s, time: 0.025732s
Inferrence batch: 525, total_time: 13.520694s, time: 0.025569s
Inferrence batch: 526, total_time: 13.546068s, time: 0.025374s
Inferrence batch: 527, total_time: 13.571407s, time: 0.025339s
Inferrence batch: 528, total_time: 13.596702s, time: 0.025295s
Inferrence batch: 529, total_time: 13.622386s, time: 0.025684s
Inferrence batch: 530, total_time: 13.647923s, time: 0.025537s
Inferrence batch: 531, total_time: 13.673389s, time: 0.025465s
Inferrence batch: 532, total_time: 13.699037s, time: 0.025649s
Inferrence batch: 533, total_time: 13.724669s, time: 0.025632s
Inferrence batch: 534, total_time: 13.750326s, time: 0.025657s
Inferrence batch: 535, total_time: 13.775972s, time: 0.025645s
Inferrence batch: 536, total_time: 13.801530s, time: 0.025558s
Inferrence batch: 537, total_time: 13.827036s, time: 0.025507s
Inferrence batch: 538, total_time: 13.852500s, time: 0.025463s
Inferrence batch: 539, total_time: 13.877594s, time: 0.025095s
Inferrence batch: 540, total_time: 13.902653s, time: 0.025059s
Inferrence batch: 541, total_time: 13.927736s, time: 0.025083s
Inferrence batch: 542, total_time: 13.952900s, time: 0.025164s
Inferrence batch: 543, total_time: 13.978249s, time: 0.025349s
Inferrence batch: 544, total_time: 14.003364s, time: 0.025115s
Inferrence batch: 545, total_time: 14.028383s, time: 0.025018s
Inferrence batch: 546, total_time: 14.053841s, time: 0.025459s
Inferrence batch: 547, total_time: 14.079206s, time: 0.025365s
Inferrence batch: 548, total_time: 14.104763s, time: 0.025557s
Inferrence batch: 549, total_time: 14.130452s, time: 0.025689s
Inferrence batch: 550, total_time: 14.156093s, time: 0.025641s
Inferrence batch: 551, total_time: 14.181748s, time: 0.025655s
Inferrence batch: 552, total_time: 14.207319s, time: 0.025571s
Inferrence batch: 553, total_time: 14.232940s, time: 0.025621s
Inferrence batch: 554, total_time: 14.258655s, time: 0.025715s
Inferrence batch: 555, total_time: 14.284373s, time: 0.025717s
Inferrence batch: 556, total_time: 14.310139s, time: 0.025767s
Inferrence batch: 557, total_time: 14.335864s, time: 0.025724s
Inferrence batch: 558, total_time: 14.361578s, time: 0.025715s
Inferrence batch: 559, total_time: 14.387663s, time: 0.026085s
Inferrence batch: 560, total_time: 14.413531s, time: 0.025868s
Inferrence batch: 561, total_time: 14.439260s, time: 0.025729s
Inferrence batch: 562, total_time: 14.464878s, time: 0.025619s
Inferrence batch: 563, total_time: 14.490631s, time: 0.025753s
Inferrence batch: 564, total_time: 14.516335s, time: 0.025705s
Inferrence batch: 565, total_time: 14.541882s, time: 0.025546s
Inferrence batch: 566, total_time: 14.567374s, time: 0.025493s
Inferrence batch: 567, total_time: 14.592860s, time: 0.025486s
Inferrence batch: 568, total_time: 14.618294s, time: 0.025434s
Inferrence batch: 569, total_time: 14.643718s, time: 0.025424s
Inferrence batch: 570, total_time: 14.669284s, time: 0.025566s
Inferrence batch: 571, total_time: 14.694627s, time: 0.025342s
Inferrence batch: 572, total_time: 14.719615s, time: 0.024988s
Inferrence batch: 573, total_time: 14.744623s, time: 0.025008s
Inferrence batch: 574, total_time: 14.769909s, time: 0.025286s
Inferrence batch: 575, total_time: 14.795198s, time: 0.025290s
Inferrence batch: 576, total_time: 14.820620s, time: 0.025422s
Inferrence batch: 577, total_time: 14.846066s, time: 0.025446s
Inferrence batch: 578, total_time: 14.871575s, time: 0.025508s
Inferrence batch: 579, total_time: 14.897048s, time: 0.025473s
Inferrence batch: 580, total_time: 14.922559s, time: 0.025510s
Inferrence batch: 581, total_time: 14.948076s, time: 0.025517s
Inferrence batch: 582, total_time: 14.973645s, time: 0.025569s
Inferrence batch: 583, total_time: 14.999403s, time: 0.025758s
Inferrence batch: 584, total_time: 15.025225s, time: 0.025822s
Inferrence batch: 585, total_time: 15.051137s, time: 0.025911s
Inferrence batch: 586, total_time: 15.076862s, time: 0.025725s
Inferrence batch: 587, total_time: 15.102494s, time: 0.025633s
Inferrence batch: 588, total_time: 15.128238s, time: 0.025744s
Inferrence batch: 589, total_time: 15.154014s, time: 0.025776s
Inferrence batch: 590, total_time: 15.179697s, time: 0.025683s
Inferrence batch: 591, total_time: 15.205416s, time: 0.025719s
Inferrence batch: 592, total_time: 15.230984s, time: 0.025568s
Inferrence batch: 593, total_time: 15.256819s, time: 0.025835s
Inferrence batch: 594, total_time: 15.282328s, time: 0.025509s
Inferrence batch: 595, total_time: 15.307860s, time: 0.025532s
Inferrence batch: 596, total_time: 15.333338s, time: 0.025478s
Inferrence batch: 597, total_time: 15.358812s, time: 0.025474s
Inferrence batch: 598, total_time: 15.384019s, time: 0.025207s
Inferrence batch: 599, total_time: 15.409262s, time: 0.025243s
Inferrence batch: 600, total_time: 15.434669s, time: 0.025407s
Inferrence batch: 601, total_time: 15.459926s, time: 0.025258s
Inferrence batch: 602, total_time: 15.485303s, time: 0.025377s
Inferrence batch: 603, total_time: 15.510845s, time: 0.025542s
Inferrence batch: 604, total_time: 15.536173s, time: 0.025328s
Inferrence batch: 605, total_time: 15.561446s, time: 0.025273s
Inferrence batch: 606, total_time: 15.586693s, time: 0.025247s
Inferrence batch: 607, total_time: 15.611947s, time: 0.025254s
Inferrence batch: 608, total_time: 15.637757s, time: 0.025810s
Inferrence batch: 609, total_time: 15.663226s, time: 0.025469s
Inferrence batch: 610, total_time: 15.689318s, time: 0.026092s
Inferrence batch: 611, total_time: 15.714841s, time: 0.025523s
Inferrence batch: 612, total_time: 15.740817s, time: 0.025976s
Inferrence batch: 613, total_time: 15.766456s, time: 0.025639s
Inferrence batch: 614, total_time: 15.792270s, time: 0.025814s
Inferrence batch: 615, total_time: 15.818075s, time: 0.025805s
Inferrence batch: 616, total_time: 15.843542s, time: 0.025466s
Inferrence batch: 617, total_time: 15.869069s, time: 0.025527s
Inferrence batch: 618, total_time: 15.894847s, time: 0.025779s
Inferrence batch: 619, total_time: 15.920554s, time: 0.025707s
Inferrence batch: 620, total_time: 15.946230s, time: 0.025675s
Inferrence batch: 621, total_time: 15.971863s, time: 0.025634s
Inferrence batch: 622, total_time: 15.997445s, time: 0.025582s
Inferrence batch: 623, total_time: 16.022960s, time: 0.025515s
Inferrence batch: 624, total_time: 16.048498s, time: 0.025538s
Inferrence batch: 625, total_time: 16.073960s, time: 0.025462s
Inferrence batch: 626, total_time: 16.099600s, time: 0.025640s
Inferrence batch: 627, total_time: 16.125055s, time: 0.025455s
Inferrence batch: 628, total_time: 16.150536s, time: 0.025481s
Inferrence batch: 629, total_time: 16.176099s, time: 0.025563s
Inferrence batch: 630, total_time: 16.201175s, time: 0.025076s
Inferrence batch: 631, total_time: 16.226727s, time: 0.025552s
Inferrence batch: 632, total_time: 16.251749s, time: 0.025023s
Inferrence batch: 633, total_time: 16.277207s, time: 0.025458s
Inferrence batch: 634, total_time: 16.302612s, time: 0.025405s
Inferrence batch: 635, total_time: 16.327835s, time: 0.025223s
Inferrence batch: 636, total_time: 16.353158s, time: 0.025323s
Inferrence batch: 637, total_time: 16.378585s, time: 0.025428s
Inferrence batch: 638, total_time: 16.404060s, time: 0.025474s
Inferrence batch: 639, total_time: 16.429564s, time: 0.025504s
Inferrence batch: 640, total_time: 16.455029s, time: 0.025466s
Inferrence batch: 641, total_time: 16.480675s, time: 0.025645s
Inferrence batch: 642, total_time: 16.506167s, time: 0.025493s
Inferrence batch: 643, total_time: 16.532970s, time: 0.026803s
Inferrence batch: 644, total_time: 16.558630s, time: 0.025659s
Inferrence batch: 645, total_time: 16.584164s, time: 0.025535s
Inferrence batch: 646, total_time: 16.609702s, time: 0.025538s
Inferrence batch: 647, total_time: 16.635295s, time: 0.025593s
Inferrence batch: 648, total_time: 16.660586s, time: 0.025291s
Inferrence batch: 649, total_time: 16.686218s, time: 0.025632s
Inferrence batch: 650, total_time: 16.711827s, time: 0.025609s
Inferrence batch: 651, total_time: 16.737379s, time: 0.025552s
Inferrence batch: 652, total_time: 16.763013s, time: 0.025635s
Inferrence batch: 653, total_time: 16.788567s, time: 0.025553s
Inferrence batch: 654, total_time: 16.814139s, time: 0.025572s
Inferrence batch: 655, total_time: 16.839658s, time: 0.025519s
Inferrence batch: 656, total_time: 16.865121s, time: 0.025463s
Inferrence batch: 657, total_time: 16.890624s, time: 0.025503s
Inferrence batch: 658, total_time: 16.916054s, time: 0.025430s
Inferrence batch: 659, total_time: 16.941047s, time: 0.024993s
Inferrence batch: 660, total_time: 16.966460s, time: 0.025413s
Inferrence batch: 661, total_time: 16.991539s, time: 0.025079s
Inferrence batch: 662, total_time: 17.016952s, time: 0.025413s
Inferrence batch: 663, total_time: 17.042028s, time: 0.025076s
Inferrence batch: 664, total_time: 17.067236s, time: 0.025208s
Inferrence batch: 665, total_time: 17.092375s, time: 0.025138s
Inferrence batch: 666, total_time: 17.117611s, time: 0.025236s
Inferrence batch: 667, total_time: 17.143075s, time: 0.025464s
Inferrence batch: 668, total_time: 17.168842s, time: 0.025767s
Inferrence batch: 669, total_time: 17.194534s, time: 0.025692s
Inferrence batch: 670, total_time: 17.220262s, time: 0.025729s
Inferrence batch: 671, total_time: 17.245939s, time: 0.025677s
Inferrence batch: 672, total_time: 17.271605s, time: 0.025666s
Inferrence batch: 673, total_time: 17.297316s, time: 0.025712s
Inferrence batch: 674, total_time: 17.322741s, time: 0.025425s
Inferrence batch: 675, total_time: 17.348519s, time: 0.025778s
Inferrence batch: 676, total_time: 17.374333s, time: 0.025814s
Inferrence batch: 677, total_time: 17.400003s, time: 0.025671s
Inferrence batch: 678, total_time: 17.425985s, time: 0.025982s
Inferrence batch: 679, total_time: 17.451403s, time: 0.025418s
Inferrence batch: 680, total_time: 17.477001s, time: 0.025598s
Inferrence batch: 681, total_time: 17.502536s, time: 0.025534s
Inferrence batch: 682, total_time: 17.528264s, time: 0.025728s
Inferrence batch: 683, total_time: 17.553590s, time: 0.025326s
Inferrence batch: 684, total_time: 17.579202s, time: 0.025612s
Inferrence batch: 685, total_time: 17.604783s, time: 0.025581s
Inferrence batch: 686, total_time: 17.630354s, time: 0.025571s
Inferrence batch: 687, total_time: 17.655913s, time: 0.025558s
Inferrence batch: 688, total_time: 17.681066s, time: 0.025153s
Inferrence batch: 689, total_time: 17.706283s, time: 0.025218s
Inferrence batch: 690, total_time: 17.731514s, time: 0.025231s
Inferrence batch: 691, total_time: 17.756763s, time: 0.025249s
Inferrence batch: 692, total_time: 17.781980s, time: 0.025217s
Inferrence batch: 693, total_time: 17.807165s, time: 0.025185s
Inferrence batch: 694, total_time: 17.832529s, time: 0.025364s
Inferrence batch: 695, total_time: 17.857780s, time: 0.025251s
Inferrence batch: 696, total_time: 17.882990s, time: 0.025210s
Inferrence batch: 697, total_time: 17.908311s, time: 0.025321s
Inferrence batch: 698, total_time: 17.933619s, time: 0.025308s
Inferrence batch: 699, total_time: 17.958853s, time: 0.025234s
Inferrence batch: 700, total_time: 17.984152s, time: 0.025299s
Inferrence batch: 701, total_time: 18.009507s, time: 0.025355s
Inferrence batch: 702, total_time: 18.035282s, time: 0.025775s
Inferrence batch: 703, total_time: 18.061092s, time: 0.025810s
Inferrence batch: 704, total_time: 18.086954s, time: 0.025862s
Inferrence batch: 705, total_time: 18.112548s, time: 0.025594s
Inferrence batch: 706, total_time: 18.138275s, time: 0.025727s
Inferrence batch: 707, total_time: 18.164091s, time: 0.025816s
Inferrence batch: 708, total_time: 18.189588s, time: 0.025497s
Inferrence batch: 709, total_time: 18.215039s, time: 0.025451s
Inferrence batch: 710, total_time: 18.240476s, time: 0.025437s
Inferrence batch: 711, total_time: 18.265957s, time: 0.025481s
Inferrence batch: 712, total_time: 18.291426s, time: 0.025469s
Inferrence batch: 713, total_time: 18.317276s, time: 0.025850s
Inferrence batch: 714, total_time: 18.342628s, time: 0.025351s
Inferrence batch: 715, total_time: 18.367965s, time: 0.025337s
Inferrence batch: 716, total_time: 18.393255s, time: 0.025290s
Inferrence batch: 717, total_time: 18.418572s, time: 0.025317s
Inferrence batch: 718, total_time: 18.443804s, time: 0.025232s
Inferrence batch: 719, total_time: 18.468995s, time: 0.025191s
Inferrence batch: 720, total_time: 18.494121s, time: 0.025126s
Inferrence batch: 721, total_time: 18.518992s, time: 0.024871s
Inferrence batch: 722, total_time: 18.543849s, time: 0.024857s
