Inferrence batch: 0, total_time: 0.030114s, time: 0.030114s
Inferrence batch: 450, total_time: 11.739808s, time: 0.025948s
Inferrence batch: 451, total_time: 11.765539s, time: 0.025730s
Inferrence batch: 452, total_time: 11.791091s, time: 0.025553s
Inferrence batch: 453, total_time: 11.816937s, time: 0.025845s
Inferrence batch: 454, total_time: 11.842642s, time: 0.025705s
Inferrence batch: 455, total_time: 11.868203s, time: 0.025561s
Inferrence batch: 456, total_time: 11.893668s, time: 0.025465s
Inferrence batch: 457, total_time: 11.919034s, time: 0.025366s
Inferrence batch: 458, total_time: 11.944584s, time: 0.025549s
Inferrence batch: 459, total_time: 11.970364s, time: 0.025780s
Inferrence batch: 460, total_time: 11.996099s, time: 0.025735s
Inferrence batch: 461, total_time: 12.021900s, time: 0.025802s
Inferrence batch: 462, total_time: 12.047164s, time: 0.025264s
Inferrence batch: 463, total_time: 12.072615s, time: 0.025451s
Inferrence batch: 464, total_time: 12.098109s, time: 0.025494s
Inferrence batch: 465, total_time: 12.123761s, time: 0.025652s
Inferrence batch: 466, total_time: 12.148827s, time: 0.025066s
Inferrence batch: 467, total_time: 12.173998s, time: 0.025171s
Inferrence batch: 468, total_time: 12.199463s, time: 0.025465s
Inferrence batch: 469, total_time: 12.224933s, time: 0.025471s
Inferrence batch: 470, total_time: 12.250443s, time: 0.025510s
Inferrence batch: 471, total_time: 12.275596s, time: 0.025153s
Inferrence batch: 472, total_time: 12.300969s, time: 0.025373s
Inferrence batch: 473, total_time: 12.326170s, time: 0.025201s
Inferrence batch: 474, total_time: 12.351892s, time: 0.025721s
Inferrence batch: 475, total_time: 12.377311s, time: 0.025419s
Inferrence batch: 476, total_time: 12.402702s, time: 0.025391s
Inferrence batch: 477, total_time: 12.428185s, time: 0.025483s
Inferrence batch: 478, total_time: 12.453532s, time: 0.025347s
Inferrence batch: 479, total_time: 12.478862s, time: 0.025330s
Inferrence batch: 480, total_time: 12.504250s, time: 0.025388s
Inferrence batch: 481, total_time: 12.529391s, time: 0.025141s
Inferrence batch: 482, total_time: 12.554675s, time: 0.025284s
Inferrence batch: 483, total_time: 12.579793s, time: 0.025118s
Inferrence batch: 484, total_time: 12.605225s, time: 0.025432s
Inferrence batch: 485, total_time: 12.630570s, time: 0.025344s
Inferrence batch: 486, total_time: 12.655820s, time: 0.025251s
Inferrence batch: 487, total_time: 12.681171s, time: 0.025351s
Inferrence batch: 488, total_time: 12.706461s, time: 0.025290s
Inferrence batch: 489, total_time: 12.731684s, time: 0.025223s
Inferrence batch: 490, total_time: 12.757189s, time: 0.025505s
Inferrence batch: 491, total_time: 12.782354s, time: 0.025165s
Inferrence batch: 492, total_time: 12.807680s, time: 0.025326s
Inferrence batch: 493, total_time: 12.832888s, time: 0.025208s
Inferrence batch: 494, total_time: 12.858405s, time: 0.025517s
Inferrence batch: 495, total_time: 12.883527s, time: 0.025122s
Inferrence batch: 496, total_time: 12.908629s, time: 0.025102s
Inferrence batch: 497, total_time: 12.933832s, time: 0.025203s
Inferrence batch: 498, total_time: 12.958993s, time: 0.025161s
Inferrence batch: 499, total_time: 12.984370s, time: 0.025377s
Inferrence batch: 500, total_time: 13.009450s, time: 0.025080s
Inferrence batch: 501, total_time: 13.034928s, time: 0.025478s
Inferrence batch: 502, total_time: 13.060019s, time: 0.025091s
Inferrence batch: 503, total_time: 13.085469s, time: 0.025450s
Inferrence batch: 504, total_time: 13.110639s, time: 0.025170s
Inferrence batch: 505, total_time: 13.135884s, time: 0.025245s
Inferrence batch: 506, total_time: 13.161171s, time: 0.025287s
Inferrence batch: 507, total_time: 13.186456s, time: 0.025285s
Inferrence batch: 508, total_time: 13.211764s, time: 0.025307s
Inferrence batch: 509, total_time: 13.236808s, time: 0.025044s
Inferrence batch: 510, total_time: 13.261935s, time: 0.025127s
Inferrence batch: 511, total_time: 13.287283s, time: 0.025348s
Inferrence batch: 512, total_time: 13.312650s, time: 0.025367s
Inferrence batch: 513, total_time: 13.338116s, time: 0.025466s
Inferrence batch: 514, total_time: 13.363549s, time: 0.025432s
Inferrence batch: 515, total_time: 13.389004s, time: 0.025455s
Inferrence batch: 516, total_time: 13.414437s, time: 0.025433s
Inferrence batch: 517, total_time: 13.440598s, time: 0.026161s
Inferrence batch: 518, total_time: 13.466084s, time: 0.025485s
Inferrence batch: 519, total_time: 13.491700s, time: 0.025617s
Inferrence batch: 520, total_time: 13.517741s, time: 0.026041s
Inferrence batch: 521, total_time: 13.543347s, time: 0.025605s
Inferrence batch: 522, total_time: 13.569351s, time: 0.026004s
Inferrence batch: 523, total_time: 13.594995s, time: 0.025644s
Inferrence batch: 524, total_time: 13.620800s, time: 0.025804s
Inferrence batch: 525, total_time: 13.646651s, time: 0.025851s
Inferrence batch: 526, total_time: 13.672407s, time: 0.025756s
Inferrence batch: 527, total_time: 13.697749s, time: 0.025342s
Inferrence batch: 528, total_time: 13.724145s, time: 0.026395s
Inferrence batch: 529, total_time: 13.749924s, time: 0.025779s
Inferrence batch: 530, total_time: 13.775724s, time: 0.025800s
Inferrence batch: 531, total_time: 13.801585s, time: 0.025861s
Inferrence batch: 532, total_time: 13.827454s, time: 0.025869s
Inferrence batch: 533, total_time: 13.853508s, time: 0.026054s
Inferrence batch: 534, total_time: 13.879447s, time: 0.025940s
Inferrence batch: 535, total_time: 13.905279s, time: 0.025832s
Inferrence batch: 536, total_time: 13.931118s, time: 0.025839s
Inferrence batch: 537, total_time: 13.956637s, time: 0.025519s
Inferrence batch: 538, total_time: 13.982419s, time: 0.025782s
Inferrence batch: 539, total_time: 14.007899s, time: 0.025480s
Inferrence batch: 540, total_time: 14.033367s, time: 0.025469s
Inferrence batch: 541, total_time: 14.059133s, time: 0.025765s
Inferrence batch: 542, total_time: 14.084607s, time: 0.025475s
Inferrence batch: 543, total_time: 14.110535s, time: 0.025928s
Inferrence batch: 544, total_time: 14.136417s, time: 0.025882s
Inferrence batch: 545, total_time: 14.161983s, time: 0.025565s
Inferrence batch: 546, total_time: 14.187908s, time: 0.025926s
Inferrence batch: 547, total_time: 14.213842s, time: 0.025934s
Inferrence batch: 548, total_time: 14.239646s, time: 0.025804s
Inferrence batch: 549, total_time: 14.265711s, time: 0.026065s
Inferrence batch: 550, total_time: 14.291704s, time: 0.025993s
Inferrence batch: 551, total_time: 14.317652s, time: 0.025948s
Inferrence batch: 552, total_time: 14.343553s, time: 0.025901s
Inferrence batch: 553, total_time: 14.369458s, time: 0.025905s
Inferrence batch: 554, total_time: 14.395529s, time: 0.026071s
Inferrence batch: 555, total_time: 14.421522s, time: 0.025993s
Inferrence batch: 556, total_time: 14.447493s, time: 0.025972s
Inferrence batch: 557, total_time: 14.473394s, time: 0.025901s
Inferrence batch: 558, total_time: 14.499557s, time: 0.026163s
Inferrence batch: 559, total_time: 14.525748s, time: 0.026192s
Inferrence batch: 560, total_time: 14.552011s, time: 0.026262s
Inferrence batch: 561, total_time: 14.578243s, time: 0.026232s
Inferrence batch: 562, total_time: 14.604335s, time: 0.026092s
Inferrence batch: 563, total_time: 14.630319s, time: 0.025984s
Inferrence batch: 564, total_time: 14.656292s, time: 0.025973s
Inferrence batch: 565, total_time: 14.682278s, time: 0.025985s
Inferrence batch: 566, total_time: 14.708058s, time: 0.025780s
Inferrence batch: 567, total_time: 14.733828s, time: 0.025770s
Inferrence batch: 568, total_time: 14.759585s, time: 0.025757s
Inferrence batch: 569, total_time: 14.785275s, time: 0.025690s
Inferrence batch: 570, total_time: 14.810988s, time: 0.025713s
Inferrence batch: 571, total_time: 14.836730s, time: 0.025742s
Inferrence batch: 572, total_time: 14.862068s, time: 0.025338s
Inferrence batch: 573, total_time: 14.887441s, time: 0.025373s
Inferrence batch: 574, total_time: 14.913072s, time: 0.025631s
Inferrence batch: 575, total_time: 14.938664s, time: 0.025593s
Inferrence batch: 576, total_time: 14.964300s, time: 0.025636s
Inferrence batch: 577, total_time: 14.989872s, time: 0.025571s
Inferrence batch: 578, total_time: 15.015547s, time: 0.025675s
Inferrence batch: 579, total_time: 15.041359s, time: 0.025812s
Inferrence batch: 580, total_time: 15.067229s, time: 0.025870s
Inferrence batch: 581, total_time: 15.093153s, time: 0.025924s
Inferrence batch: 582, total_time: 15.119251s, time: 0.026098s
Inferrence batch: 583, total_time: 15.145421s, time: 0.026170s
Inferrence batch: 584, total_time: 15.171575s, time: 0.026154s
Inferrence batch: 585, total_time: 15.197807s, time: 0.026232s
Inferrence batch: 586, total_time: 15.224072s, time: 0.026265s
Inferrence batch: 587, total_time: 15.250215s, time: 0.026144s
Inferrence batch: 588, total_time: 15.276556s, time: 0.026341s
Inferrence batch: 589, total_time: 15.302932s, time: 0.026376s
Inferrence batch: 590, total_time: 15.328973s, time: 0.026042s
Inferrence batch: 591, total_time: 15.354954s, time: 0.025981s
Inferrence batch: 592, total_time: 15.382313s, time: 0.027359s
Inferrence batch: 593, total_time: 15.408242s, time: 0.025929s
Inferrence batch: 594, total_time: 15.434176s, time: 0.025935s
Inferrence batch: 595, total_time: 15.460044s, time: 0.025868s
Inferrence batch: 596, total_time: 15.485875s, time: 0.025831s
Inferrence batch: 597, total_time: 15.511633s, time: 0.025758s
Inferrence batch: 598, total_time: 15.537353s, time: 0.025720s
Inferrence batch: 599, total_time: 15.563007s, time: 0.025654s
Inferrence batch: 600, total_time: 15.588650s, time: 0.025644s
Inferrence batch: 601, total_time: 15.614340s, time: 0.025689s
Inferrence batch: 602, total_time: 15.639990s, time: 0.025650s
Inferrence batch: 603, total_time: 15.665215s, time: 0.025225s
Inferrence batch: 604, total_time: 15.691006s, time: 0.025790s
Inferrence batch: 605, total_time: 15.716613s, time: 0.025607s
Inferrence batch: 606, total_time: 15.742094s, time: 0.025481s
Inferrence batch: 607, total_time: 15.767845s, time: 0.025751s
Inferrence batch: 608, total_time: 15.793603s, time: 0.025757s
Inferrence batch: 609, total_time: 15.819293s, time: 0.025690s
Inferrence batch: 610, total_time: 15.845154s, time: 0.025862s
Inferrence batch: 611, total_time: 15.870996s, time: 0.025842s
Inferrence batch: 612, total_time: 15.896958s, time: 0.025962s
Inferrence batch: 613, total_time: 15.922793s, time: 0.025835s
Inferrence batch: 614, total_time: 15.948736s, time: 0.025943s
Inferrence batch: 615, total_time: 15.974769s, time: 0.026032s
Inferrence batch: 616, total_time: 16.000839s, time: 0.026070s
Inferrence batch: 617, total_time: 16.026621s, time: 0.025782s
Inferrence batch: 618, total_time: 16.052230s, time: 0.025609s
Inferrence batch: 619, total_time: 16.077903s, time: 0.025673s
Inferrence batch: 620, total_time: 16.103815s, time: 0.025913s
Inferrence batch: 621, total_time: 16.129728s, time: 0.025913s
Inferrence batch: 622, total_time: 16.155617s, time: 0.025889s
Inferrence batch: 623, total_time: 16.181380s, time: 0.025763s
Inferrence batch: 624, total_time: 16.207198s, time: 0.025818s
Inferrence batch: 625, total_time: 16.232991s, time: 0.025793s
Inferrence batch: 626, total_time: 16.258887s, time: 0.025897s
Inferrence batch: 627, total_time: 16.284612s, time: 0.025724s
Inferrence batch: 628, total_time: 16.310376s, time: 0.025764s
Inferrence batch: 629, total_time: 16.336246s, time: 0.025870s
Inferrence batch: 630, total_time: 16.361604s, time: 0.025359s
Inferrence batch: 631, total_time: 16.386959s, time: 0.025355s
Inferrence batch: 632, total_time: 16.412212s, time: 0.025253s
Inferrence batch: 633, total_time: 16.437561s, time: 0.025349s
Inferrence batch: 634, total_time: 16.462929s, time: 0.025369s
Inferrence batch: 635, total_time: 16.488352s, time: 0.025423s
Inferrence batch: 636, total_time: 16.513750s, time: 0.025398s
Inferrence batch: 637, total_time: 16.539289s, time: 0.025539s
Inferrence batch: 638, total_time: 16.564266s, time: 0.024977s
Inferrence batch: 639, total_time: 16.589588s, time: 0.025322s
Inferrence batch: 640, total_time: 16.615414s, time: 0.025826s
Inferrence batch: 641, total_time: 16.641187s, time: 0.025773s
Inferrence batch: 642, total_time: 16.666968s, time: 0.025780s
Inferrence batch: 643, total_time: 16.692793s, time: 0.025826s
Inferrence batch: 644, total_time: 16.718666s, time: 0.025873s
Inferrence batch: 645, total_time: 16.744505s, time: 0.025839s
Inferrence batch: 646, total_time: 16.770055s, time: 0.025549s
Inferrence batch: 647, total_time: 16.795541s, time: 0.025487s
Inferrence batch: 648, total_time: 16.821088s, time: 0.025547s
Inferrence batch: 649, total_time: 16.846699s, time: 0.025611s
Inferrence batch: 650, total_time: 16.872322s, time: 0.025623s
Inferrence batch: 651, total_time: 16.897916s, time: 0.025594s
Inferrence batch: 652, total_time: 16.923831s, time: 0.025915s
Inferrence batch: 653, total_time: 16.949766s, time: 0.025935s
Inferrence batch: 654, total_time: 16.975544s, time: 0.025778s
Inferrence batch: 655, total_time: 17.000877s, time: 0.025333s
Inferrence batch: 656, total_time: 17.026286s, time: 0.025408s
Inferrence batch: 657, total_time: 17.051828s, time: 0.025542s
Inferrence batch: 658, total_time: 17.077247s, time: 0.025419s
Inferrence batch: 659, total_time: 17.102688s, time: 0.025441s
Inferrence batch: 660, total_time: 17.128069s, time: 0.025382s
Inferrence batch: 661, total_time: 17.153465s, time: 0.025395s
Inferrence batch: 662, total_time: 17.177868s, time: 0.024403s
Inferrence batch: 663, total_time: 17.203392s, time: 0.025524s
Inferrence batch: 664, total_time: 17.228796s, time: 0.025405s
Inferrence batch: 665, total_time: 17.254172s, time: 0.025375s
Inferrence batch: 666, total_time: 17.279598s, time: 0.025426s
Inferrence batch: 667, total_time: 17.305074s, time: 0.025477s
Inferrence batch: 668, total_time: 17.330539s, time: 0.025465s
Inferrence batch: 669, total_time: 17.356339s, time: 0.025800s
Inferrence batch: 670, total_time: 17.382292s, time: 0.025952s
Inferrence batch: 671, total_time: 17.408070s, time: 0.025779s
Inferrence batch: 672, total_time: 17.433923s, time: 0.025853s
Inferrence batch: 673, total_time: 17.459688s, time: 0.025765s
Inferrence batch: 674, total_time: 17.485142s, time: 0.025454s
Inferrence batch: 675, total_time: 17.510654s, time: 0.025512s
Inferrence batch: 676, total_time: 17.536566s, time: 0.025912s
Inferrence batch: 677, total_time: 17.562124s, time: 0.025558s
Inferrence batch: 678, total_time: 17.587995s, time: 0.025871s
Inferrence batch: 679, total_time: 17.613903s, time: 0.025908s
Inferrence batch: 680, total_time: 17.639925s, time: 0.026022s
Inferrence batch: 681, total_time: 17.665904s, time: 0.025980s
Inferrence batch: 682, total_time: 17.691682s, time: 0.025777s
Inferrence batch: 683, total_time: 17.717453s, time: 0.025771s
Inferrence batch: 684, total_time: 17.743395s, time: 0.025943s
Inferrence batch: 685, total_time: 17.769281s, time: 0.025885s
Inferrence batch: 686, total_time: 17.795224s, time: 0.025944s
Inferrence batch: 687, total_time: 17.820999s, time: 0.025775s
Inferrence batch: 688, total_time: 17.847294s, time: 0.026295s
Inferrence batch: 689, total_time: 17.872902s, time: 0.025608s
Inferrence batch: 690, total_time: 17.897586s, time: 0.024684s
Inferrence batch: 691, total_time: 17.922983s, time: 0.025397s
Inferrence batch: 692, total_time: 17.948407s, time: 0.025424s
Inferrence batch: 693, total_time: 17.973812s, time: 0.025405s
Inferrence batch: 694, total_time: 17.999769s, time: 0.025956s
Inferrence batch: 695, total_time: 18.025456s, time: 0.025688s
Inferrence batch: 696, total_time: 18.050751s, time: 0.025294s
Inferrence batch: 697, total_time: 18.076513s, time: 0.025762s
Inferrence batch: 698, total_time: 18.102239s, time: 0.025726s
Inferrence batch: 699, total_time: 18.127670s, time: 0.025431s
Inferrence batch: 700, total_time: 18.153449s, time: 0.025778s
Inferrence batch: 701, total_time: 18.179173s, time: 0.025725s
Inferrence batch: 702, total_time: 18.204906s, time: 0.025733s
Inferrence batch: 703, total_time: 18.230671s, time: 0.025765s
Inferrence batch: 704, total_time: 18.256524s, time: 0.025853s
Inferrence batch: 705, total_time: 18.282096s, time: 0.025572s
Inferrence batch: 706, total_time: 18.308017s, time: 0.025921s
Inferrence batch: 707, total_time: 18.333671s, time: 0.025654s
Inferrence batch: 708, total_time: 18.359146s, time: 0.025475s
Inferrence batch: 709, total_time: 18.384832s, time: 0.025687s
Inferrence batch: 710, total_time: 18.411234s, time: 0.026402s
Inferrence batch: 711, total_time: 18.436874s, time: 0.025640s
Inferrence batch: 712, total_time: 18.462288s, time: 0.025414s
Inferrence batch: 713, total_time: 18.487706s, time: 0.025418s
Inferrence batch: 714, total_time: 18.513945s, time: 0.026239s
Inferrence batch: 715, total_time: 18.539242s, time: 0.025297s
Inferrence batch: 716, total_time: 18.564545s, time: 0.025302s
Inferrence batch: 717, total_time: 18.589849s, time: 0.025305s
Inferrence batch: 718, total_time: 18.615155s, time: 0.025306s
Inferrence batch: 719, total_time: 18.640802s, time: 0.025647s
Inferrence batch: 720, total_time: 18.666366s, time: 0.025564s
Inferrence batch: 721, total_time: 18.691652s, time: 0.025286s
Inferrence batch: 722, total_time: 18.716967s, time: 0.025314s
