Inferrence batch: 0, total_time: 0.033579s, time: 0.033579s
Inferrence batch: 450, total_time: 12.221598s, time: 0.026025s
Inferrence batch: 451, total_time: 12.247369s, time: 0.025771s
Inferrence batch: 452, total_time: 12.272992s, time: 0.025624s
Inferrence batch: 453, total_time: 12.298656s, time: 0.025664s
Inferrence batch: 454, total_time: 12.324216s, time: 0.025560s
Inferrence batch: 455, total_time: 12.349993s, time: 0.025777s
Inferrence batch: 456, total_time: 12.375684s, time: 0.025691s
Inferrence batch: 457, total_time: 12.401346s, time: 0.025662s
Inferrence batch: 458, total_time: 12.426848s, time: 0.025502s
Inferrence batch: 459, total_time: 12.452294s, time: 0.025445s
Inferrence batch: 460, total_time: 12.477699s, time: 0.025405s
Inferrence batch: 461, total_time: 12.503149s, time: 0.025450s
Inferrence batch: 462, total_time: 12.528419s, time: 0.025270s
Inferrence batch: 463, total_time: 12.553588s, time: 0.025169s
Inferrence batch: 464, total_time: 12.578804s, time: 0.025216s
Inferrence batch: 465, total_time: 12.604079s, time: 0.025275s
Inferrence batch: 466, total_time: 12.629425s, time: 0.025345s
Inferrence batch: 467, total_time: 12.654644s, time: 0.025219s
Inferrence batch: 468, total_time: 12.679991s, time: 0.025347s
Inferrence batch: 469, total_time: 12.705362s, time: 0.025371s
Inferrence batch: 470, total_time: 12.730680s, time: 0.025318s
Inferrence batch: 471, total_time: 12.756172s, time: 0.025492s
Inferrence batch: 472, total_time: 12.781837s, time: 0.025664s
Inferrence batch: 473, total_time: 12.807423s, time: 0.025586s
Inferrence batch: 474, total_time: 12.832788s, time: 0.025365s
Inferrence batch: 475, total_time: 12.858236s, time: 0.025449s
Inferrence batch: 476, total_time: 12.883823s, time: 0.025587s
Inferrence batch: 477, total_time: 12.909402s, time: 0.025579s
Inferrence batch: 478, total_time: 12.934707s, time: 0.025305s
Inferrence batch: 479, total_time: 12.960318s, time: 0.025611s
Inferrence batch: 480, total_time: 12.985645s, time: 0.025327s
Inferrence batch: 481, total_time: 13.011188s, time: 0.025543s
Inferrence batch: 482, total_time: 13.036319s, time: 0.025132s
Inferrence batch: 483, total_time: 13.061360s, time: 0.025041s
Inferrence batch: 484, total_time: 13.086456s, time: 0.025096s
Inferrence batch: 485, total_time: 13.111906s, time: 0.025450s
Inferrence batch: 486, total_time: 13.137355s, time: 0.025449s
Inferrence batch: 487, total_time: 13.162901s, time: 0.025546s
Inferrence batch: 488, total_time: 13.188368s, time: 0.025467s
Inferrence batch: 489, total_time: 13.213766s, time: 0.025398s
Inferrence batch: 490, total_time: 13.239264s, time: 0.025498s
Inferrence batch: 491, total_time: 13.264604s, time: 0.025340s
Inferrence batch: 492, total_time: 13.289998s, time: 0.025394s
Inferrence batch: 493, total_time: 13.315304s, time: 0.025306s
Inferrence batch: 494, total_time: 13.340443s, time: 0.025140s
Inferrence batch: 495, total_time: 13.365566s, time: 0.025122s
Inferrence batch: 496, total_time: 13.390755s, time: 0.025189s
Inferrence batch: 497, total_time: 13.415823s, time: 0.025068s
Inferrence batch: 498, total_time: 13.440917s, time: 0.025094s
Inferrence batch: 499, total_time: 13.465966s, time: 0.025049s
Inferrence batch: 500, total_time: 13.491179s, time: 0.025213s
Inferrence batch: 501, total_time: 13.516353s, time: 0.025174s
Inferrence batch: 502, total_time: 13.541756s, time: 0.025403s
Inferrence batch: 503, total_time: 13.567387s, time: 0.025631s
Inferrence batch: 504, total_time: 13.592984s, time: 0.025597s
Inferrence batch: 505, total_time: 13.619234s, time: 0.026250s
Inferrence batch: 506, total_time: 13.644889s, time: 0.025655s
Inferrence batch: 507, total_time: 13.671157s, time: 0.026268s
Inferrence batch: 508, total_time: 13.697272s, time: 0.026115s
Inferrence batch: 509, total_time: 13.722813s, time: 0.025542s
Inferrence batch: 510, total_time: 13.748313s, time: 0.025500s
Inferrence batch: 511, total_time: 13.773760s, time: 0.025447s
Inferrence batch: 512, total_time: 13.799305s, time: 0.025546s
Inferrence batch: 513, total_time: 13.825182s, time: 0.025877s
Inferrence batch: 514, total_time: 13.851097s, time: 0.025914s
Inferrence batch: 515, total_time: 13.877041s, time: 0.025944s
Inferrence batch: 516, total_time: 13.902777s, time: 0.025736s
Inferrence batch: 517, total_time: 13.928494s, time: 0.025717s
Inferrence batch: 518, total_time: 13.954276s, time: 0.025782s
Inferrence batch: 519, total_time: 13.980119s, time: 0.025842s
Inferrence batch: 520, total_time: 14.005943s, time: 0.025824s
Inferrence batch: 521, total_time: 14.031519s, time: 0.025577s
Inferrence batch: 522, total_time: 14.056989s, time: 0.025470s
Inferrence batch: 523, total_time: 14.082604s, time: 0.025615s
Inferrence batch: 524, total_time: 14.108065s, time: 0.025461s
Inferrence batch: 525, total_time: 14.133753s, time: 0.025688s
Inferrence batch: 526, total_time: 14.159384s, time: 0.025631s
Inferrence batch: 527, total_time: 14.184528s, time: 0.025144s
Inferrence batch: 528, total_time: 14.209900s, time: 0.025372s
Inferrence batch: 529, total_time: 14.235500s, time: 0.025600s
Inferrence batch: 530, total_time: 14.261356s, time: 0.025856s
Inferrence batch: 531, total_time: 14.287064s, time: 0.025708s
Inferrence batch: 532, total_time: 14.312791s, time: 0.025728s
Inferrence batch: 533, total_time: 14.338571s, time: 0.025779s
Inferrence batch: 534, total_time: 14.364433s, time: 0.025862s
Inferrence batch: 535, total_time: 14.390211s, time: 0.025778s
Inferrence batch: 536, total_time: 14.416039s, time: 0.025829s
Inferrence batch: 537, total_time: 14.441823s, time: 0.025783s
Inferrence batch: 538, total_time: 14.467598s, time: 0.025776s
Inferrence batch: 539, total_time: 14.493287s, time: 0.025689s
Inferrence batch: 540, total_time: 14.519135s, time: 0.025848s
Inferrence batch: 541, total_time: 14.544795s, time: 0.025660s
Inferrence batch: 542, total_time: 14.570475s, time: 0.025680s
Inferrence batch: 543, total_time: 14.595889s, time: 0.025414s
Inferrence batch: 544, total_time: 14.621551s, time: 0.025662s
Inferrence batch: 545, total_time: 14.647297s, time: 0.025746s
Inferrence batch: 546, total_time: 14.672969s, time: 0.025672s
Inferrence batch: 547, total_time: 14.698691s, time: 0.025722s
Inferrence batch: 548, total_time: 14.724372s, time: 0.025681s
Inferrence batch: 549, total_time: 14.750097s, time: 0.025724s
Inferrence batch: 550, total_time: 14.775761s, time: 0.025665s
Inferrence batch: 551, total_time: 14.801567s, time: 0.025806s
Inferrence batch: 552, total_time: 14.827397s, time: 0.025830s
Inferrence batch: 553, total_time: 14.853101s, time: 0.025704s
Inferrence batch: 554, total_time: 14.878727s, time: 0.025626s
Inferrence batch: 555, total_time: 14.904951s, time: 0.026223s
Inferrence batch: 556, total_time: 14.930713s, time: 0.025762s
Inferrence batch: 557, total_time: 14.956422s, time: 0.025709s
Inferrence batch: 558, total_time: 14.982476s, time: 0.026054s
Inferrence batch: 559, total_time: 15.008471s, time: 0.025995s
Inferrence batch: 560, total_time: 15.034544s, time: 0.026074s
Inferrence batch: 561, total_time: 15.060639s, time: 0.026094s
Inferrence batch: 562, total_time: 15.086595s, time: 0.025956s
Inferrence batch: 563, total_time: 15.112408s, time: 0.025813s
Inferrence batch: 564, total_time: 15.138207s, time: 0.025799s
Inferrence batch: 565, total_time: 15.163900s, time: 0.025693s
Inferrence batch: 566, total_time: 15.189563s, time: 0.025663s
Inferrence batch: 567, total_time: 15.215337s, time: 0.025774s
Inferrence batch: 568, total_time: 15.240949s, time: 0.025612s
Inferrence batch: 569, total_time: 15.266587s, time: 0.025638s
Inferrence batch: 570, total_time: 15.292165s, time: 0.025577s
Inferrence batch: 571, total_time: 15.317885s, time: 0.025720s
Inferrence batch: 572, total_time: 15.343534s, time: 0.025649s
Inferrence batch: 573, total_time: 15.369263s, time: 0.025730s
Inferrence batch: 574, total_time: 15.394967s, time: 0.025704s
Inferrence batch: 575, total_time: 15.420697s, time: 0.025730s
Inferrence batch: 576, total_time: 15.446441s, time: 0.025744s
Inferrence batch: 577, total_time: 15.472150s, time: 0.025710s
Inferrence batch: 578, total_time: 15.497934s, time: 0.025783s
Inferrence batch: 579, total_time: 15.523682s, time: 0.025748s
Inferrence batch: 580, total_time: 15.549464s, time: 0.025783s
Inferrence batch: 581, total_time: 15.579925s, time: 0.030461s
Inferrence batch: 582, total_time: 15.608042s, time: 0.028117s
Inferrence batch: 583, total_time: 15.634163s, time: 0.026121s
Inferrence batch: 584, total_time: 15.662508s, time: 0.028345s
Inferrence batch: 585, total_time: 15.693159s, time: 0.030651s
Inferrence batch: 586, total_time: 15.723296s, time: 0.030137s
Inferrence batch: 587, total_time: 15.753395s, time: 0.030099s
Inferrence batch: 588, total_time: 15.784412s, time: 0.031017s
Inferrence batch: 589, total_time: 15.814550s, time: 0.030138s
Inferrence batch: 590, total_time: 15.841212s, time: 0.026661s
Inferrence batch: 591, total_time: 15.867182s, time: 0.025970s
Inferrence batch: 592, total_time: 15.896138s, time: 0.028956s
Inferrence batch: 593, total_time: 15.926178s, time: 0.030039s
Inferrence batch: 594, total_time: 15.956204s, time: 0.030026s
Inferrence batch: 595, total_time: 15.986212s, time: 0.030009s
Inferrence batch: 596, total_time: 16.016275s, time: 0.030063s
Inferrence batch: 597, total_time: 16.046164s, time: 0.029889s
Inferrence batch: 598, total_time: 16.075853s, time: 0.029689s
Inferrence batch: 599, total_time: 16.101574s, time: 0.025722s
Inferrence batch: 600, total_time: 16.127151s, time: 0.025577s
Inferrence batch: 601, total_time: 16.154848s, time: 0.027696s
Inferrence batch: 602, total_time: 16.184674s, time: 0.029826s
Inferrence batch: 603, total_time: 16.214484s, time: 0.029810s
Inferrence batch: 604, total_time: 16.244313s, time: 0.029829s
Inferrence batch: 605, total_time: 16.274258s, time: 0.029945s
Inferrence batch: 606, total_time: 16.304267s, time: 0.030010s
Inferrence batch: 607, total_time: 16.334071s, time: 0.029804s
Inferrence batch: 608, total_time: 16.363603s, time: 0.029531s
Inferrence batch: 609, total_time: 16.389326s, time: 0.025723s
Inferrence batch: 610, total_time: 16.415076s, time: 0.025751s
Inferrence batch: 611, total_time: 16.444092s, time: 0.029016s
Inferrence batch: 612, total_time: 16.474085s, time: 0.029993s
Inferrence batch: 613, total_time: 16.504266s, time: 0.030180s
Inferrence batch: 614, total_time: 16.534242s, time: 0.029976s
Inferrence batch: 615, total_time: 16.564355s, time: 0.030113s
Inferrence batch: 616, total_time: 16.594476s, time: 0.030122s
Inferrence batch: 617, total_time: 16.621329s, time: 0.026853s
Inferrence batch: 618, total_time: 16.646857s, time: 0.025528s
Inferrence batch: 619, total_time: 16.674866s, time: 0.028009s
Inferrence batch: 620, total_time: 16.704978s, time: 0.030112s
Inferrence batch: 621, total_time: 16.735100s, time: 0.030122s
Inferrence batch: 622, total_time: 16.765247s, time: 0.030146s
Inferrence batch: 623, total_time: 16.795353s, time: 0.030106s
Inferrence batch: 624, total_time: 16.824960s, time: 0.029608s
Inferrence batch: 625, total_time: 16.854718s, time: 0.029757s
Inferrence batch: 626, total_time: 16.882743s, time: 0.028025s
Inferrence batch: 627, total_time: 16.907968s, time: 0.025224s
Inferrence batch: 628, total_time: 16.933544s, time: 0.025577s
Inferrence batch: 629, total_time: 16.961430s, time: 0.027886s
Inferrence batch: 630, total_time: 16.991089s, time: 0.029659s
Inferrence batch: 631, total_time: 17.021042s, time: 0.029953s
Inferrence batch: 632, total_time: 17.050564s, time: 0.029522s
Inferrence batch: 633, total_time: 17.080004s, time: 0.029440s
Inferrence batch: 634, total_time: 17.109315s, time: 0.029311s
Inferrence batch: 635, total_time: 17.139174s, time: 0.029860s
Inferrence batch: 636, total_time: 17.166804s, time: 0.027630s
Inferrence batch: 637, total_time: 17.192023s, time: 0.025219s
Inferrence batch: 638, total_time: 17.221598s, time: 0.029575s
Inferrence batch: 639, total_time: 17.252085s, time: 0.030487s
Inferrence batch: 640, total_time: 17.282176s, time: 0.030091s
Inferrence batch: 641, total_time: 17.312974s, time: 0.030799s
Inferrence batch: 642, total_time: 17.339302s, time: 0.026327s
Inferrence batch: 643, total_time: 17.365324s, time: 0.026023s
Inferrence batch: 644, total_time: 17.391441s, time: 0.026117s
Inferrence batch: 645, total_time: 17.417454s, time: 0.026012s
Inferrence batch: 646, total_time: 17.443497s, time: 0.026043s
Inferrence batch: 647, total_time: 17.469208s, time: 0.025711s
Inferrence batch: 648, total_time: 17.494953s, time: 0.025745s
Inferrence batch: 649, total_time: 17.520678s, time: 0.025725s
Inferrence batch: 650, total_time: 17.546460s, time: 0.025783s
Inferrence batch: 651, total_time: 17.572256s, time: 0.025795s
Inferrence batch: 652, total_time: 17.598254s, time: 0.025998s
Inferrence batch: 653, total_time: 17.630247s, time: 0.031993s
Inferrence batch: 654, total_time: 17.655643s, time: 0.025396s
Inferrence batch: 655, total_time: 17.681421s, time: 0.025777s
Inferrence batch: 656, total_time: 17.707123s, time: 0.025702s
Inferrence batch: 657, total_time: 17.732699s, time: 0.025576s
Inferrence batch: 658, total_time: 17.757988s, time: 0.025289s
Inferrence batch: 659, total_time: 17.783478s, time: 0.025491s
Inferrence batch: 660, total_time: 17.808696s, time: 0.025218s
Inferrence batch: 661, total_time: 17.834273s, time: 0.025577s
Inferrence batch: 662, total_time: 17.859559s, time: 0.025285s
Inferrence batch: 663, total_time: 17.884745s, time: 0.025187s
Inferrence batch: 664, total_time: 17.910409s, time: 0.025664s
Inferrence batch: 665, total_time: 17.936029s, time: 0.025620s
Inferrence batch: 666, total_time: 17.961672s, time: 0.025643s
Inferrence batch: 667, total_time: 17.987332s, time: 0.025660s
Inferrence batch: 668, total_time: 18.013101s, time: 0.025769s
Inferrence batch: 669, total_time: 18.038877s, time: 0.025777s
Inferrence batch: 670, total_time: 18.064764s, time: 0.025886s
Inferrence batch: 671, total_time: 18.090528s, time: 0.025765s
Inferrence batch: 672, total_time: 18.116409s, time: 0.025881s
Inferrence batch: 673, total_time: 18.141930s, time: 0.025521s
Inferrence batch: 674, total_time: 18.167740s, time: 0.025810s
Inferrence batch: 675, total_time: 18.193538s, time: 0.025798s
Inferrence batch: 676, total_time: 18.219136s, time: 0.025598s
Inferrence batch: 677, total_time: 18.244766s, time: 0.025630s
Inferrence batch: 678, total_time: 18.270250s, time: 0.025484s
Inferrence batch: 679, total_time: 18.295882s, time: 0.025632s
Inferrence batch: 680, total_time: 18.321657s, time: 0.025775s
Inferrence batch: 681, total_time: 18.347475s, time: 0.025818s
Inferrence batch: 682, total_time: 18.373253s, time: 0.025778s
Inferrence batch: 683, total_time: 18.399088s, time: 0.025835s
Inferrence batch: 684, total_time: 18.424942s, time: 0.025855s
Inferrence batch: 685, total_time: 18.450601s, time: 0.025659s
Inferrence batch: 686, total_time: 18.476260s, time: 0.025659s
Inferrence batch: 687, total_time: 18.501878s, time: 0.025618s
Inferrence batch: 688, total_time: 18.527499s, time: 0.025621s
Inferrence batch: 689, total_time: 18.553020s, time: 0.025522s
Inferrence batch: 690, total_time: 18.578616s, time: 0.025596s
Inferrence batch: 691, total_time: 18.604043s, time: 0.025426s
Inferrence batch: 692, total_time: 18.629126s, time: 0.025084s
Inferrence batch: 693, total_time: 18.654179s, time: 0.025053s
Inferrence batch: 694, total_time: 18.679684s, time: 0.025505s
Inferrence batch: 695, total_time: 18.705225s, time: 0.025541s
Inferrence batch: 696, total_time: 18.730806s, time: 0.025581s
Inferrence batch: 697, total_time: 18.756338s, time: 0.025532s
Inferrence batch: 698, total_time: 18.781840s, time: 0.025502s
Inferrence batch: 699, total_time: 18.807448s, time: 0.025608s
Inferrence batch: 700, total_time: 18.833045s, time: 0.025597s
Inferrence batch: 701, total_time: 18.858812s, time: 0.025767s
Inferrence batch: 702, total_time: 18.884556s, time: 0.025744s
Inferrence batch: 703, total_time: 18.910351s, time: 0.025795s
Inferrence batch: 704, total_time: 18.935988s, time: 0.025637s
Inferrence batch: 705, total_time: 18.961717s, time: 0.025729s
Inferrence batch: 706, total_time: 18.987484s, time: 0.025767s
Inferrence batch: 707, total_time: 19.013344s, time: 0.025860s
Inferrence batch: 708, total_time: 19.038504s, time: 0.025160s
Inferrence batch: 709, total_time: 19.064327s, time: 0.025824s
Inferrence batch: 710, total_time: 19.090003s, time: 0.025676s
Inferrence batch: 711, total_time: 19.115699s, time: 0.025696s
Inferrence batch: 712, total_time: 19.141301s, time: 0.025602s
Inferrence batch: 713, total_time: 19.166811s, time: 0.025510s
Inferrence batch: 714, total_time: 19.192365s, time: 0.025554s
Inferrence batch: 715, total_time: 19.218002s, time: 0.025637s
Inferrence batch: 716, total_time: 19.243630s, time: 0.025628s
Inferrence batch: 717, total_time: 19.269186s, time: 0.025556s
Inferrence batch: 718, total_time: 19.294619s, time: 0.025433s
Inferrence batch: 719, total_time: 19.320082s, time: 0.025463s
Inferrence batch: 720, total_time: 19.345438s, time: 0.025356s
Inferrence batch: 721, total_time: 19.370931s, time: 0.025493s
