Inferrence batch: 0, total_time: 0.031480s, time: 0.031480s
Inferrence batch: 450, total_time: 12.410249s, time: 0.027212s
Inferrence batch: 451, total_time: 12.434824s, time: 0.024576s
Inferrence batch: 452, total_time: 12.460508s, time: 0.025684s
Inferrence batch: 453, total_time: 12.488143s, time: 0.027634s
Inferrence batch: 454, total_time: 12.517655s, time: 0.029512s
Inferrence batch: 455, total_time: 12.546297s, time: 0.028642s
Inferrence batch: 456, total_time: 12.575761s, time: 0.029464s
Inferrence batch: 457, total_time: 12.604470s, time: 0.028709s
Inferrence batch: 458, total_time: 12.634176s, time: 0.029706s
Inferrence batch: 459, total_time: 12.661687s, time: 0.027512s
Inferrence batch: 460, total_time: 12.687513s, time: 0.025825s
Inferrence batch: 461, total_time: 12.712472s, time: 0.024959s
Inferrence batch: 462, total_time: 12.738497s, time: 0.026026s
Inferrence batch: 463, total_time: 12.763229s, time: 0.024732s
Inferrence batch: 464, total_time: 12.790251s, time: 0.027023s
Inferrence batch: 465, total_time: 12.818959s, time: 0.028708s
Inferrence batch: 466, total_time: 12.848473s, time: 0.029514s
Inferrence batch: 467, total_time: 12.877162s, time: 0.028688s
Inferrence batch: 468, total_time: 12.906593s, time: 0.029431s
Inferrence batch: 469, total_time: 12.935033s, time: 0.028440s
Inferrence batch: 470, total_time: 12.964545s, time: 0.029512s
Inferrence batch: 471, total_time: 12.989761s, time: 0.025216s
Inferrence batch: 472, total_time: 13.015105s, time: 0.025344s
Inferrence batch: 473, total_time: 13.039784s, time: 0.024678s
Inferrence batch: 474, total_time: 13.067985s, time: 0.028201s
Inferrence batch: 475, total_time: 13.096541s, time: 0.028556s
Inferrence batch: 476, total_time: 13.126079s, time: 0.029538s
Inferrence batch: 477, total_time: 13.154550s, time: 0.028471s
Inferrence batch: 478, total_time: 13.184047s, time: 0.029497s
Inferrence batch: 479, total_time: 13.212618s, time: 0.028571s
Inferrence batch: 480, total_time: 13.240417s, time: 0.027800s
Inferrence batch: 481, total_time: 13.265037s, time: 0.024620s
Inferrence batch: 482, total_time: 13.289881s, time: 0.024844s
Inferrence batch: 483, total_time: 13.317951s, time: 0.028070s
Inferrence batch: 484, total_time: 13.347422s, time: 0.029471s
Inferrence batch: 485, total_time: 13.375927s, time: 0.028505s
Inferrence batch: 486, total_time: 13.405303s, time: 0.029376s
Inferrence batch: 487, total_time: 13.433829s, time: 0.028526s
Inferrence batch: 488, total_time: 13.463442s, time: 0.029612s
Inferrence batch: 489, total_time: 13.488338s, time: 0.024897s
Inferrence batch: 490, total_time: 13.513679s, time: 0.025341s
Inferrence batch: 491, total_time: 13.538204s, time: 0.024525s
Inferrence batch: 492, total_time: 13.566099s, time: 0.027894s
Inferrence batch: 493, total_time: 13.594599s, time: 0.028500s
Inferrence batch: 494, total_time: 13.624079s, time: 0.029480s
Inferrence batch: 495, total_time: 13.652555s, time: 0.028476s
Inferrence batch: 496, total_time: 13.681950s, time: 0.029395s
Inferrence batch: 497, total_time: 13.710437s, time: 0.028486s
Inferrence batch: 498, total_time: 13.735758s, time: 0.025321s
Inferrence batch: 499, total_time: 13.764348s, time: 0.028590s
Inferrence batch: 500, total_time: 13.793799s, time: 0.029451s
Inferrence batch: 501, total_time: 13.822563s, time: 0.028764s
Inferrence batch: 502, total_time: 13.852051s, time: 0.029488s
Inferrence batch: 503, total_time: 13.880324s, time: 0.028273s
Inferrence batch: 504, total_time: 13.905488s, time: 0.025165s
Inferrence batch: 505, total_time: 13.933975s, time: 0.028486s
Inferrence batch: 506, total_time: 13.963442s, time: 0.029468s
Inferrence batch: 507, total_time: 13.991865s, time: 0.028423s
Inferrence batch: 508, total_time: 14.021392s, time: 0.029526s
Inferrence batch: 509, total_time: 14.048032s, time: 0.026640s
Inferrence batch: 510, total_time: 14.075315s, time: 0.027283s
Inferrence batch: 511, total_time: 14.103691s, time: 0.028376s
Inferrence batch: 512, total_time: 14.133013s, time: 0.029322s
Inferrence batch: 513, total_time: 14.161452s, time: 0.028439s
Inferrence batch: 514, total_time: 14.190812s, time: 0.029360s
Inferrence batch: 515, total_time: 14.215529s, time: 0.024717s
Inferrence batch: 516, total_time: 14.244739s, time: 0.029210s
Inferrence batch: 517, total_time: 14.273448s, time: 0.028709s
Inferrence batch: 518, total_time: 14.303545s, time: 0.030097s
Inferrence batch: 519, total_time: 14.332267s, time: 0.028723s
Inferrence batch: 520, total_time: 14.360536s, time: 0.028269s
Inferrence batch: 521, total_time: 14.385468s, time: 0.024932s
Inferrence batch: 522, total_time: 14.414991s, time: 0.029523s
Inferrence batch: 523, total_time: 14.443604s, time: 0.028613s
Inferrence batch: 524, total_time: 14.473557s, time: 0.029954s
Inferrence batch: 525, total_time: 14.502375s, time: 0.028818s
Inferrence batch: 526, total_time: 14.528153s, time: 0.025778s
Inferrence batch: 527, total_time: 14.557086s, time: 0.028933s
Inferrence batch: 528, total_time: 14.586492s, time: 0.029406s
Inferrence batch: 529, total_time: 14.615438s, time: 0.028945s
Inferrence batch: 530, total_time: 14.645327s, time: 0.029890s
Inferrence batch: 531, total_time: 14.674057s, time: 0.028730s
Inferrence batch: 532, total_time: 14.703885s, time: 0.029827s
Inferrence batch: 533, total_time: 14.732849s, time: 0.028964s
Inferrence batch: 534, total_time: 14.762699s, time: 0.029850s
Inferrence batch: 535, total_time: 14.790084s, time: 0.027385s
Inferrence batch: 536, total_time: 14.816808s, time: 0.026724s
Inferrence batch: 537, total_time: 14.842388s, time: 0.025580s
Inferrence batch: 538, total_time: 14.868490s, time: 0.026102s
Inferrence batch: 539, total_time: 14.893584s, time: 0.025094s
Inferrence batch: 540, total_time: 14.919325s, time: 0.025741s
Inferrence batch: 541, total_time: 14.944417s, time: 0.025093s
Inferrence batch: 542, total_time: 14.970199s, time: 0.025781s
Inferrence batch: 543, total_time: 14.995729s, time: 0.025530s
Inferrence batch: 544, total_time: 15.025477s, time: 0.029748s
Inferrence batch: 545, total_time: 15.050475s, time: 0.024998s
Inferrence batch: 546, total_time: 15.076558s, time: 0.026083s
Inferrence batch: 547, total_time: 15.101889s, time: 0.025331s
Inferrence batch: 548, total_time: 15.127997s, time: 0.026109s
Inferrence batch: 549, total_time: 15.153572s, time: 0.025575s
Inferrence batch: 550, total_time: 15.179837s, time: 0.026265s
Inferrence batch: 551, total_time: 15.205471s, time: 0.025633s
Inferrence batch: 552, total_time: 15.231655s, time: 0.026185s
Inferrence batch: 553, total_time: 15.257121s, time: 0.025465s
Inferrence batch: 554, total_time: 15.283312s, time: 0.026191s
Inferrence batch: 555, total_time: 15.311179s, time: 0.027867s
Inferrence batch: 556, total_time: 15.337525s, time: 0.026346s
Inferrence batch: 557, total_time: 15.363155s, time: 0.025630s
Inferrence batch: 558, total_time: 15.389569s, time: 0.026414s
Inferrence batch: 559, total_time: 15.415514s, time: 0.025945s
Inferrence batch: 560, total_time: 15.441816s, time: 0.026302s
Inferrence batch: 561, total_time: 15.467599s, time: 0.025783s
Inferrence batch: 562, total_time: 15.493879s, time: 0.026280s
Inferrence batch: 563, total_time: 15.519461s, time: 0.025582s
Inferrence batch: 564, total_time: 15.545677s, time: 0.026216s
Inferrence batch: 565, total_time: 15.571241s, time: 0.025564s
Inferrence batch: 566, total_time: 15.597464s, time: 0.026223s
Inferrence batch: 567, total_time: 15.622967s, time: 0.025504s
Inferrence batch: 568, total_time: 15.651757s, time: 0.028790s
Inferrence batch: 569, total_time: 15.677082s, time: 0.025325s
Inferrence batch: 570, total_time: 15.703215s, time: 0.026133s
Inferrence batch: 571, total_time: 15.728612s, time: 0.025397s
Inferrence batch: 572, total_time: 15.754213s, time: 0.025601s
Inferrence batch: 573, total_time: 15.782391s, time: 0.028178s
Inferrence batch: 574, total_time: 15.808320s, time: 0.025928s
Inferrence batch: 575, total_time: 15.833451s, time: 0.025131s
Inferrence batch: 576, total_time: 15.859264s, time: 0.025813s
Inferrence batch: 577, total_time: 15.884551s, time: 0.025287s
Inferrence batch: 578, total_time: 15.910591s, time: 0.026040s
Inferrence batch: 579, total_time: 15.935822s, time: 0.025231s
Inferrence batch: 580, total_time: 15.961782s, time: 0.025959s
Inferrence batch: 581, total_time: 15.990993s, time: 0.029212s
Inferrence batch: 582, total_time: 16.017171s, time: 0.026178s
Inferrence batch: 583, total_time: 16.042806s, time: 0.025635s
Inferrence batch: 584, total_time: 16.069299s, time: 0.026493s
Inferrence batch: 585, total_time: 16.095059s, time: 0.025759s
Inferrence batch: 586, total_time: 16.125278s, time: 0.030220s
Inferrence batch: 587, total_time: 16.150751s, time: 0.025473s
Inferrence batch: 588, total_time: 16.177041s, time: 0.026290s
Inferrence batch: 589, total_time: 16.202957s, time: 0.025916s
Inferrence batch: 590, total_time: 16.229295s, time: 0.026339s
Inferrence batch: 591, total_time: 16.255174s, time: 0.025879s
Inferrence batch: 592, total_time: 16.281424s, time: 0.026250s
Inferrence batch: 593, total_time: 16.306954s, time: 0.025530s
Inferrence batch: 594, total_time: 16.333120s, time: 0.026166s
Inferrence batch: 595, total_time: 16.358522s, time: 0.025402s
Inferrence batch: 596, total_time: 16.384637s, time: 0.026116s
Inferrence batch: 597, total_time: 16.409912s, time: 0.025275s
Inferrence batch: 598, total_time: 16.435757s, time: 0.025845s
Inferrence batch: 599, total_time: 16.460902s, time: 0.025145s
Inferrence batch: 600, total_time: 16.486908s, time: 0.026006s
Inferrence batch: 601, total_time: 16.512005s, time: 0.025097s
Inferrence batch: 602, total_time: 16.537985s, time: 0.025980s
Inferrence batch: 603, total_time: 16.563659s, time: 0.025674s
Inferrence batch: 604, total_time: 16.591870s, time: 0.028211s
Inferrence batch: 605, total_time: 16.617186s, time: 0.025316s
Inferrence batch: 606, total_time: 16.643078s, time: 0.025892s
Inferrence batch: 607, total_time: 16.668327s, time: 0.025249s
Inferrence batch: 608, total_time: 16.694340s, time: 0.026013s
Inferrence batch: 609, total_time: 16.719593s, time: 0.025254s
Inferrence batch: 610, total_time: 16.745694s, time: 0.026100s
Inferrence batch: 611, total_time: 16.777818s, time: 0.032124s
Inferrence batch: 612, total_time: 16.804034s, time: 0.026216s
Inferrence batch: 613, total_time: 16.830264s, time: 0.026230s
Inferrence batch: 614, total_time: 16.856623s, time: 0.026359s
Inferrence batch: 615, total_time: 16.882249s, time: 0.025626s
Inferrence batch: 616, total_time: 16.908314s, time: 0.026066s
Inferrence batch: 617, total_time: 16.933790s, time: 0.025476s
Inferrence batch: 618, total_time: 16.960163s, time: 0.026372s
Inferrence batch: 619, total_time: 16.985793s, time: 0.025630s
Inferrence batch: 620, total_time: 17.012110s, time: 0.026317s
Inferrence batch: 621, total_time: 17.037739s, time: 0.025629s
Inferrence batch: 622, total_time: 17.064099s, time: 0.026359s
Inferrence batch: 623, total_time: 17.089565s, time: 0.025466s
Inferrence batch: 624, total_time: 17.116127s, time: 0.026562s
Inferrence batch: 625, total_time: 17.141503s, time: 0.025376s
Inferrence batch: 626, total_time: 17.167605s, time: 0.026103s
Inferrence batch: 627, total_time: 17.192876s, time: 0.025270s
Inferrence batch: 628, total_time: 17.218985s, time: 0.026109s
Inferrence batch: 629, total_time: 17.244334s, time: 0.025349s
Inferrence batch: 630, total_time: 17.269989s, time: 0.025655s
Inferrence batch: 631, total_time: 17.295451s, time: 0.025462s
Inferrence batch: 632, total_time: 17.320979s, time: 0.025528s
Inferrence batch: 633, total_time: 17.346291s, time: 0.025312s
Inferrence batch: 634, total_time: 17.372277s, time: 0.025985s
Inferrence batch: 635, total_time: 17.397351s, time: 0.025074s
Inferrence batch: 636, total_time: 17.423434s, time: 0.026083s
Inferrence batch: 637, total_time: 17.448806s, time: 0.025372s
Inferrence batch: 638, total_time: 17.474808s, time: 0.026003s
Inferrence batch: 639, total_time: 17.500116s, time: 0.025307s
Inferrence batch: 640, total_time: 17.526092s, time: 0.025976s
Inferrence batch: 641, total_time: 17.551481s, time: 0.025389s
Inferrence batch: 642, total_time: 17.577556s, time: 0.026075s
Inferrence batch: 643, total_time: 17.602948s, time: 0.025392s
Inferrence batch: 644, total_time: 17.629056s, time: 0.026108s
Inferrence batch: 645, total_time: 17.654471s, time: 0.025416s
Inferrence batch: 646, total_time: 17.680593s, time: 0.026121s
Inferrence batch: 647, total_time: 17.706193s, time: 0.025600s
Inferrence batch: 648, total_time: 17.732157s, time: 0.025964s
Inferrence batch: 649, total_time: 17.757792s, time: 0.025635s
Inferrence batch: 650, total_time: 17.783932s, time: 0.026140s
Inferrence batch: 651, total_time: 17.809525s, time: 0.025592s
Inferrence batch: 652, total_time: 17.835702s, time: 0.026178s
Inferrence batch: 653, total_time: 17.861081s, time: 0.025378s
Inferrence batch: 654, total_time: 17.887180s, time: 0.026099s
Inferrence batch: 655, total_time: 17.912688s, time: 0.025508s
Inferrence batch: 656, total_time: 17.938782s, time: 0.026094s
Inferrence batch: 657, total_time: 17.964220s, time: 0.025438s
Inferrence batch: 658, total_time: 17.990874s, time: 0.026654s
Inferrence batch: 659, total_time: 18.015720s, time: 0.024846s
Inferrence batch: 660, total_time: 18.041703s, time: 0.025982s
Inferrence batch: 661, total_time: 18.066747s, time: 0.025045s
Inferrence batch: 662, total_time: 18.092683s, time: 0.025936s
Inferrence batch: 663, total_time: 18.117624s, time: 0.024941s
Inferrence batch: 664, total_time: 18.143275s, time: 0.025651s
Inferrence batch: 665, total_time: 18.168307s, time: 0.025032s
Inferrence batch: 666, total_time: 18.193930s, time: 0.025623s
Inferrence batch: 667, total_time: 18.219321s, time: 0.025392s
Inferrence batch: 668, total_time: 18.245451s, time: 0.026129s
Inferrence batch: 669, total_time: 18.270982s, time: 0.025532s
Inferrence batch: 670, total_time: 18.297200s, time: 0.026218s
Inferrence batch: 671, total_time: 18.322652s, time: 0.025452s
Inferrence batch: 672, total_time: 18.348856s, time: 0.026204s
Inferrence batch: 673, total_time: 18.374327s, time: 0.025471s
Inferrence batch: 674, total_time: 18.400311s, time: 0.025984s
Inferrence batch: 675, total_time: 18.426055s, time: 0.025744s
Inferrence batch: 676, total_time: 18.452303s, time: 0.026248s
Inferrence batch: 677, total_time: 18.477576s, time: 0.025273s
Inferrence batch: 678, total_time: 18.504000s, time: 0.026423s
Inferrence batch: 679, total_time: 18.529388s, time: 0.025388s
Inferrence batch: 680, total_time: 18.555471s, time: 0.026083s
Inferrence batch: 681, total_time: 18.581053s, time: 0.025583s
Inferrence batch: 682, total_time: 18.607309s, time: 0.026255s
Inferrence batch: 683, total_time: 18.632526s, time: 0.025217s
Inferrence batch: 684, total_time: 18.658718s, time: 0.026192s
Inferrence batch: 685, total_time: 18.684148s, time: 0.025430s
Inferrence batch: 686, total_time: 18.710226s, time: 0.026078s
Inferrence batch: 687, total_time: 18.735619s, time: 0.025393s
Inferrence batch: 688, total_time: 18.761292s, time: 0.025673s
Inferrence batch: 689, total_time: 18.786381s, time: 0.025088s
Inferrence batch: 690, total_time: 18.811987s, time: 0.025607s
Inferrence batch: 691, total_time: 18.836943s, time: 0.024955s
Inferrence batch: 692, total_time: 18.862844s, time: 0.025901s
Inferrence batch: 693, total_time: 18.887933s, time: 0.025090s
Inferrence batch: 694, total_time: 18.913499s, time: 0.025566s
Inferrence batch: 695, total_time: 18.938468s, time: 0.024969s
Inferrence batch: 696, total_time: 18.964192s, time: 0.025724s
Inferrence batch: 697, total_time: 18.989283s, time: 0.025091s
Inferrence batch: 698, total_time: 19.015101s, time: 0.025819s
Inferrence batch: 699, total_time: 19.040260s, time: 0.025159s
Inferrence batch: 700, total_time: 19.066098s, time: 0.025838s
Inferrence batch: 701, total_time: 19.091405s, time: 0.025306s
Inferrence batch: 702, total_time: 19.117691s, time: 0.026286s
Inferrence batch: 703, total_time: 19.143319s, time: 0.025628s
Inferrence batch: 704, total_time: 19.169710s, time: 0.026391s
Inferrence batch: 705, total_time: 19.195210s, time: 0.025500s
Inferrence batch: 706, total_time: 19.221413s, time: 0.026203s
Inferrence batch: 707, total_time: 19.247138s, time: 0.025724s
Inferrence batch: 708, total_time: 19.273141s, time: 0.026004s
Inferrence batch: 709, total_time: 19.298656s, time: 0.025514s
Inferrence batch: 710, total_time: 19.324645s, time: 0.025989s
Inferrence batch: 711, total_time: 19.350113s, time: 0.025468s
Inferrence batch: 712, total_time: 19.376071s, time: 0.025959s
Inferrence batch: 713, total_time: 19.401939s, time: 0.025868s
Inferrence batch: 714, total_time: 19.427815s, time: 0.025876s
Inferrence batch: 715, total_time: 19.453058s, time: 0.025243s
Inferrence batch: 716, total_time: 19.478817s, time: 0.025760s
Inferrence batch: 717, total_time: 19.503998s, time: 0.025181s
Inferrence batch: 718, total_time: 19.529707s, time: 0.025709s
Inferrence batch: 719, total_time: 19.554901s, time: 0.025194s
Inferrence batch: 720, total_time: 19.580591s, time: 0.025690s
Inferrence batch: 721, total_time: 19.605581s, time: 0.024989s
